dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,indexacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,assuntoGeral,norma,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,acompanhamento,autoresEstruturados,local,arquivamento,legislacaoCitada,tema,regime,linksOrigem,linkLegislacao.url,linkLegislacao.rotulo,proposicaoLei.descricao,observacao
Remissivo,PROJETO DE LEI,PL,601,1968,DEPUTADO AMILCAR PADOVANI                  MDB,"DECLARA DE UTILIDADE PÚBLICA O ESPORTE CLUBE CRISTAL, ASSOCIAÇÃO
CIVIL DA CIDADE DE JUIZ DE FORA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, JUIZ DE FORA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1968-05-18,000150688,PL. 601 1968 - PROJETO DE LEI,1189,UTILIDADE PÚBLICA,LEI 4880 1968 - LEI ORDINÁRIA,20120306,1040,rosanacf,1968-05-16,"list(passo = 1, data = ""1968-05-16"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 18 6 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 25 6 1968\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. AMILCAR PADOVANI\nPUBLICAÇÃO: 30 5 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. LUIZ BACCARINI\nPUBLICAÇÃO: 25 6 1968\nSANCIONADO\nPUBLICAÇÃO DA LEI: 24 7 1968"")",list(),list(),N,"list(id = 1189, nome = ""DEPUTADO AMILCAR PADOVANI"", partido = ""MDB"")",NA,NA,NA,NA,DELIBERAÇÃO DE PLENÁRIO,NULL,/legislacao/mineira/LEI/4880/1968,LEI 4880 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,600,1968,DEPUTADO ALVARO SALLES                     ARENA,"DECLARA DE UTILIDADE PÚBLICA O GRUPO DA FRATERNIDADE IRMÃ SCHEILLA, COM
SEDE EM BELO HORIZONTE.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1968-05-18,000150689,PL. 600 1968 - PROJETO DE LEI,279,UTILIDADE PÚBLICA,LEI 4857 1968 - LEI ORDINÁRIA,20120306,1039,rosanacf,1968-05-16,"list(passo = 1, data = ""1968-05-16"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 18 6 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 25 6 1968\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MAURÍLIO CAMBRAIA\nPUBLICAÇÃO: 30 5 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. LUIZ BACCARINI\nPUBLICAÇÃO: 25 6 1968\nSANCIONADO\nPUBLICAÇÃO DA LEI: 6 7 1968"")",list(),list(),N,"list(id = 279, nome = ""DEPUTADO ALVARO SALLES"", partido = ""ARENA"")",NA,NA,NA,NA,DELIBERAÇÃO DE PLENÁRIO,NULL,/legislacao/mineira/LEI/4857/1968,LEI 4857 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,599,1968,DEPUTADO JOÃO NAVARRO                      ARENA,"DÁ DENOMINAÇÃO À PONTE QUE ESTÁ SENDO CONSTRUÍDA NA RODOVIA QUE LIGA OS
MUNICÍPIOS DE CARANDAÍ E CAPELA NOVA.","DENOMINAÇÃO, RODOVIA, MUNICÍPIO, CARANDAÍ, CAPELA NOVA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1968-05-17,000150690,PL. 599 1968 - PROJETO DE LEI,311,PRÓPRIO PÚBLICO,LEI 4870 1968 - LEI ORDINÁRIA,20120309,1457,rosanacf,1968-05-15,"list(passo = 1, data = ""1968-05-15"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 21 5 1968\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 18 6 1968\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 26 6 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 28 6 1968\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. LUIZ BACCARINI\nPUBLICAÇÃO: 30 5 1968\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. AMILCAR PADOVANI\nPUBLICAÇÃO: 22 6 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. LUIZ BACCARINI\nPUBLICAÇÃO: (NÃO CONSTA)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 10 7 1968"")",list(),list(),N,"list(id = 311, nome = ""DEPUTADO JOÃO NAVARRO"", partido = ""ARENA"")",NA,NA,NA,NA,DELIBERAÇÃO DE PLENÁRIO,NULL,/legislacao/mineira/LEI/4870/1968,LEI 4870 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,598,1968,GOVERNADOR DO ESTADO,CONCEDE PENSÃO À VIÚVA DO EX-DEPUTADO HILO ANDRADE.,"CONCESSÃO, PENSÃO ESPECIAL, VIÚVA, EX-DEPUTADO ESTADUAL.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1968-05-17,000150691,PL. 598 1968 - PROJETO DE LEI,,BENEFÍCIO PESSOAL,LEI 4823 1968 - LEI ORDINÁRIA,20130409,1442,vitoria,1968-05-15,"list(passo = 1, data = ""1968-05-15"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 3 6 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 7 6 1968\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JAIRO MAGALHÃES\nPUBLICAÇÃO: 31 5 1968\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. FUHAD SAHIONE\nPUBLICAÇÃO: 31 5 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. LUIZ BACCARINI\nPUBLICAÇÃO: 6 6 1968\nSANCIONADO\nPUBLICAÇÃO DA LEI: 12 6 1968"")",list(),list(),N,NULL,NA,NA,NA,NA,NA,"list(descricao = ""MSG 220 1968"")",/legislacao/mineira/LEI/4823/1968,LEI 4823 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,597,1968,GOVERNADOR DO ESTADO,"DISPÕE SOBRE A CONSTRUÇÃO AMPLIAÇÃO, REPARO E CONSERVAÇÃO DOS PRÉDIOS
ESCOLARES DO ESTADO E DÁ OUTRAS PROVIDÊNCIAS.","NORMAS, CONSTRUÇÃO, AMPLIAÇÃO, REFORMA, CONSERVAÇÃO, APARELHAMENTO,
PRÉDIO, ESTABELECIMENTO DE ENSINO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1968-05-17,000150692,PL. 597 1968 - PROJETO DE LEI,,ESTABELECIMENTO DE ENSINO,LEI 4817 1968 - LEI ORDINÁRIA,20131022,1718,rosanacf,1968-05-15,"list(passo = 1, data = ""1968-05-15"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 29 5 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 3 6 1968\nCOMISSÕES:\nJUSTIÇA, EDUCAÇÃO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA, COM EMENDAS\nRELATOR: DEP. JOSÉ MARCUS CHERÉM\nPUBLICAÇÃO: 28 5 1968\nRELATOR: DEP. JOÃO FERRAZ\nREDAÇÃO DO VENCIDO\nPUBLICAÇÃO: 28 5 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. VALDIR MELGAÇO\nPUBLICAÇÃO: 4 6 1968 E 11 6 1968\nSANCIONADO\nPUBLICAÇÃO DA LEI: 12 6 1968\n(O DECRETO 11545, DE 24 12 1968, CONTÉM O REGULAMENTO DA\nCARPE - PUBLICADO EM 25 12 1968)."")",list(),list(),N,NULL,NA,NA,NA,EDUCAÇÃO,NA,"list(descricao = ""MSG 219 1968"")",/legislacao/mineira/LEI/4817/1968,LEI 4817 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,596,1968,DEPUTADO JAIRO MAGALHÃES                   ARENA,"DECLARA DE UTILIDADE PÚBLICA O HOSPITAL IMACULADA CONCEIÇÃO, COM
SEDE EM CONCEIÇÃO DO MATO DENTRO.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, CONCEIÇÃO DO MATO DENTRO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1968-05-14,000150693,PL. 596 1968 - PROJETO DE LEI,737,UTILIDADE PÚBLICA,LEI 4821 1968 - LEI ORDINÁRIA,20120306,1027,rosanacf,1968-05-10,"list(passo = 1, data = ""1968-05-10"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 29 5 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 4 6 1968\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. LUIZ BACCARINI\nPUBLICAÇÃO: 25 5 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. VALDIR MELGAÇO\nPUBLICAÇÃO: 4 6 1968\nSANCIONADO\nPUBLICAÇÃO DA LEI: 12 6 1968"")",list(),list(),N,"list(id = 737, nome = ""DEPUTADO JAIRO MAGALHÃES"", partido = ""ARENA"")",NA,NA,NA,NA,DELIBERAÇÃO DE PLENÁRIO,NULL,/legislacao/mineira/LEI/4821/1968,LEI 4821 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,595,1968,DEPUTADO ATHOS VIEIRA DE ANDRADE           ARENA,DÁ DENOMINAÇÃO AO FÓRUM DA COMARCA DE TARUMIRIM.,"DENOMINAÇÃO, FÓRUM, COMARCA DE TARUMIRIM.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1968-05-10,000150694,PL. 595 1968 - PROJETO DE LEI,280,PRÓPRIO PÚBLICO,LEI 4883 1968 - LEI ORDINÁRIA,20120403,1051,rosanacf,1968-05-08,"list(passo = 1, data = ""1968-05-08"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 21 5 1968\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 21 6 1968\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 2 8 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 7 8 1968\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. VALDIR MELGAÇO\nPUBLICAÇÃO: 20 6 1968\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. LÚCIO DE SOUZA CRUZ\nPUBLICAÇÃO: 27 6 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: 7 8 1968\nSANCIONADO\nPUBLICAÇÃO DA LEI: 20 8 1968"")",list(),list(),N,"list(id = 280, nome = ""DEPUTADO ATHOS VIEIRA DE ANDRADE"", partido = ""ARENA"")",NA,NA,NA,NA,NA,NULL,/legislacao/mineira/LEI/4883/1968,LEI 4883 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,594,1968,DEPUTADO SEBASTIÃO FABIANO                 MDB,"CONCEDE O TÍTULO DE CIDADÃO HONORÁRIO DO ESTADO DE MINAS GERAIS AO SENHOR
JOSÉ TJURS.","CONCESSÃO HONORÍFICA, TÍTULO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1968-05-10,000150695,PL. 594 1968 - PROJETO DE LEI,1191,HOMENAGEM,LEI 4951 1968 - LEI ORDINÁRIA,20150423,1230,malves,1968-05-08,"list(passo = 1, data = ""1968-05-08"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 22 5 1968\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 5 8 1968\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 2 9 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 13 9 1968\nCOMISSÕES:\nCONSELHO PERMANENTE DA MEDALHA DA INCONFIDÊNCIA\nRELATOR: CONSELHEIRO GERSON BOSON\nPARECER FAVORÁVEL\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. AMILCAR PADOVANI\nPUBLICAÇÃO: 27 6 1968\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. LUIZ BACCARINI\nPUBLICAÇÃO: 8 8 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: 6 9 1968\nSANCIONADO\nPUBLICAÇÃO DA LEI: 26 9 1968"")",list(),list(),N,"list(id = 1191, nome = ""DEPUTADO SEBASTIÃO FABIANO"", partido = ""MDB"")",NA,NA,NA,"INDÚSTRIA, COMÉRCIO E SERVIÇOS",NA,NULL,/legislacao/mineira/LEI/4951/1968,LEI 4951 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,593,1968,DEPUTADO LOURIVAL BRASIL                   ARENA,"DÁ DENOMINAÇÃO A GRUPO ESCOLAR DE DELTA, MUNICÍPIO DE UBERABA.
(GRUPO ESCOLAR ANA DE CASTRO CANÇADO).","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, UBERABA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1968-05-10,000150696,PL. 593 1968 - PROJETO DE LEI,322,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 4998 1968 - LEI ORDINÁRIA,20120403,1050,rosanacf,1968-05-08,"list(passo = 1, data = ""1968-05-08"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 22 5 1968\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 19 9 1968\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 27 9 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 2 10 1968\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. CHRISTOVAM CHIARADIA\nPUBLICAÇÃO: (NÃO CONSTA)\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. LUIZ BACCARINI\nPUBLICAÇÃO: 26 9 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: 3 10 1968\nSANCIONADO\nPUBLICAÇÃO DA LEI: 15 10 1968"")",list(),list(),N,"list(id = 322, nome = ""DEPUTADO LOURIVAL BRASIL"", partido = ""ARENA"")",NA,NA,NA,NA,NA,NULL,/legislacao/mineira/LEI/4998/1968,LEI 4998 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,592,1968,DEPUTADO JOÃO NAVARRO                      ARENA,CRIA O SUBDISTRITO DE JUIZ DE FORA (BENFICA).,"CRIAÇÃO, LIMITE GEOGRÁFICO, SUBDISTRITO, MUNICÍPIO, JUIZ DE FORA.",REJEITADO,RJTDO,PROPOSIÇÕES REJEITADAS,MRJTD,1968-05-10,000150697,PL. 592 1968 - PROJETO DE LEI,311,DIVISÃO ADMINISTRATIVA,NA,20130409,1440,vitoria,1968-05-08,"list(passo = 1, data = ""1968-05-08"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nREJEIÇÃO: 22 5 1968"")",list(),list(),N,"list(id = 311, nome = ""DEPUTADO JOÃO NAVARRO"", partido = ""ARENA"")",NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,591,1968,DEPUTADO LOURIVAL BRASIL                   ARENA,"DÁ A DENOMINAÇÃO DE GERALDO FELIX DA MOTA À UNIDADE SANITÁRIA, COM SEDE
EM PIRANGUINHO.","DENOMINAÇÃO, UNIDADE SANITÁRIA, MUNICÍPIO, PIRANGUINHO.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1968-05-10,000150698,PL. 591 1968 - PROJETO DE LEI,322,PRÓPRIO PÚBLICO,NA,20120403,1048,rosanacf,1968-05-08,"list(passo = 1, data = ""1968-05-08"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 22 5 1968\nARQUIVADO, FINAL DE LEGISLATURA.\nDESARQUIVADO A REQUERIMENTO DO DEP. LOURIVAL BRASIL,\nEM 23 4 1971, RECEBEU O NÚMERO PL 112 1971."")","list(expressao = ""(PL adj '112' adj 1971[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 112 1971"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+%27112%27+adj+1971%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 112, ano = 1971)",list(),N,"list(id = 322, nome = ""DEPUTADO LOURIVAL BRASIL"", partido = ""ARENA"")",ARQUIVO,19710131,NA,NA,NA,NULL,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,590,1968,DEPUTADO JOÃO NAVARRO                      ARENA,"DENOMINA DE GINÁSIO ESTADUAL ORIENTADO PARA O TRABALHO ""GILBERTO
DE ALENCAR"" O GINÁSIO DO BAIRRO SANTA TEREZINHA, EM JUIZ DE FORA.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, JUIZ DE FORA.",REJEITADO,RJTDO,PROPOSIÇÕES REJEITADAS,MRJTD,1968-05-09,000150699,PL. 590 1968 - PROJETO DE LEI,311,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,20120403,1047,rosanacf,1968-05-07,"list(passo = 1, data = ""1968-05-07"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO\nPRIMEIRA DISCUSSÃO\nREJEIÇÃO: 22 5 1968"")",list(),list(),N,"list(id = 311, nome = ""DEPUTADO JOÃO NAVARRO"", partido = ""ARENA"")",NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,589,1968,DEPUTADO GERALDO SANTANNA                  ARENA,"CONCEDE O TÍTULO DE CIDADÃO HONORÁRIO DE MINAS GERAIS AO DR. RUBENS VAZ
DA COSTA.","CONCESSÃO HONORÍFICA, TÍTULO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1968-05-09,000150700,PL. 589 1968 - PROJETO DE LEI,1172,HOMENAGEM,LEI 4815 1968 - LEI ORDINÁRIA,20150423,1231,malves,1968-05-07,"list(passo = 1, data = ""1968-05-07"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 21 5 1968\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 31 5 1969\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 4 6 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 5 6 1968\nCOMISSÕES:\nCONSELHO PERMANENTE DA MEDALHA DA INCONFIDÊNCIA\nRELATOR: CONSELHEIRO CEL. JOSÉ ORTIGA\nPARECER FAVORÁVEL\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. LÚCIO DE SOUZA CRUZ\nPUBLICAÇÃO: 31 5 1968\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. MAURÍLIO CAMBRAIA\nPUBLICAÇÃO: 1 6 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: (NÃO CONSTA)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 7 6 1968"")",list(),list(),N,"list(id = 1172, nome = ""DEPUTADO GERALDO SANTANNA"", partido = ""ARENA"")",NA,NA,NA,CULTURA,NA,NULL,/legislacao/mineira/LEI/4815/1968,LEI 4815 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,588,1968,DEPUTADO PIRES DA LUZ                      ARENA,DÁ DENOMINAÇÃO AO GINÁSIO ESTADUAL DE GUIDOVAL.,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, GUIDOVAL.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1968-05-09,000150701,PL. 588 1968 - PROJETO DE LEI,367,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 5279 1969 - LEI ORDINÁRIA,20120403,1046,rosanacf,1968-05-07,"list(passo = 1, data = ""1968-05-07"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 21 5 1968\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 17 6 1969\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 11 9 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 16 9 1969\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nPERDEU PRAZO\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EXPEDITO TAVARES\nPUBLICAÇÃO: 6 9 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 17 9 1969\nSANCIONADO\nPUBLICAÇÃO DA LEI: 1 10 1969"")",list(),list(),N,"list(id = 367, nome = ""DEPUTADO PIRES DA LUZ"", partido = ""ARENA"")",NA,NA,NA,NA,NA,NULL,/legislacao/mineira/LEI/5279/1969,LEI 5279 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,587,1968,DEPUTADO EDGARD DE VASCONCELOS             ARENA,"AUTORIZA DOAÇÃO DE TERRENO À FUNDAÇÃO UNIVERSITÁRIA QUE
MENCIONA. (NO INSTITUTO AGRONÔMICO, EM BELO HORIZONTE).","AUTORIZAÇÃO, EXECUTIVO, DOAÇÃO, TERRENO, ENTIDADE, MUNICÍPIO, BELO
HORIZONTE.",RETIRADO DE TRAMITAÇÃO,RETRA,OUTRAS SITUAÇÕES,MOUTR,1968-05-08,000150702,PL. 587 1968 - PROJETO DE LEI,941,IMÓVEL,NA,20130409,1439,vitoria,1968-05-06,"list(passo = 1, data = ""1968-05-06"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nRETIRADO DE TRAMITAÇÃO PELO AUTOR, EM 16 5 1968."")",list(),list(),N,"list(id = 941, nome = ""DEPUTADO EDGARD DE VASCONCELOS"", partido = ""ARENA"")",NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,586,1968,DEPUTADO RAUL BELÉM                        MDB,"CONCEDE O TÍTULO DE CIDADÃO HONORÁRIO DE MINAS GERAIS A DOM HELDER
CÂMARA, ARCEBISPO DE OLINDA E RECIFE.","CONCESSÃO HONORÍFICA, TÍTULO.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1968-05-08,000150703,PL. 586 1968 - PROJETO DE LEI,1188,HOMENAGEM,NA,20150423,1232,malves,1968-05-06,"list(passo = 1, data = ""1968-05-06"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 16 5 1968\nCOMISSÕES:\nCONSELHO PERMANENTE DA MEDALHA DA INCONFIDÊNCIA\nRELATOR: CONSELHEIRO DOM SERAFIM\nPARECER FAVORÁVEL\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOSÉ RAIMUNDO\nPUBLICAÇÃO: 26 6 1968\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 1188, nome = ""DEPUTADO RAUL BELÉM"", partido = ""MDB"")",ARQUIVO,19710131,NA,CULTURA,NA,NULL,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,585,1968,DEPUTADO PEREIRA DE ALMEIDA                ARENA,"DECLARA DE UTILIDADE PÚBLICA O ""CARITAS DIOCESANA DE TEÓFILO OTÔNI"",
COM SEDE EM TEÓFILO OTÔNI.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, TEÓFILO OTÔNI.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1968-05-04,000150704,PL. 585 1968 - PROJETO DE LEI,735,UTILIDADE PÚBLICA,LEI 4819 1968 - LEI ORDINÁRIA,20120306,1022,rosanacf,1968-05-02,"list(passo = 1, data = ""1968-05-02"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 20 5 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 29 5 1968\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. LÚCIO DE SOUZA CRUZ\nPUBLICAÇÃO: 17 5 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. LUIZ BACCARINI\nPUBLICAÇÃO: 24 5 1968\nSANCIONADO\nPUBLICAÇÃO DA LEI: 12 6 1968"")",list(),list(),N,"list(id = 735, nome = ""DEPUTADO PEREIRA DE ALMEIDA"", partido = ""ARENA"")",NA,NA,NA,NA,DELIBERAÇÃO DE PLENÁRIO,NULL,/legislacao/mineira/LEI/4819/1968,LEI 4819 1968 - LEI ORDINÁRIA,NA,NA
