dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,indexacao,observacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,assuntoGeral,norma,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,acompanhamento,autoresEstruturados,tema,regime,linksOrigem,local,arquivamento,linkLegislacao.url,linkLegislacao.rotulo
Remissivo,PROJETO DE LEI,PL,1773,1982,DEPUTADO JOÃO NAVARRO                      PDS,"DECLARA DE UTILIDADE PÚBLICA A SOCIEDADE SÃO VICENTE DE PAULO
DE ABAETÉ, COM SEDE NA CIDADE DE ABAETÉ.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, ABAETÉ.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-03-31,000144093,PL. 1773 1982 - PROJETO DE LEI,311,UTILIDADE PÚBLICA,LEI 8236 1982 - LEI ORDINÁRIA,20120131,1505,rosanacf,1982-03-29,"list(passo = 1, data = ""1982-03-29"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 2 4 1982\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 30 4 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 14 5 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 18 5 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 16 4 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. CARLOS LEMOS\nPUBLICAÇÃO: 11 3 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. OSCAR CORRÊA\nPUBLICAÇÃO: 20 5 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 15 6 1982"")",list(),list(),N,"list(id = 311, nome = ""DEPUTADO JOÃO NAVARRO"", partido = ""PDS"")",NA,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,NA,/legislacao/mineira/LEI/8236/1982,LEI 8236 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1772,1982,DEPUTADO AMILCAR PADOVANI                  PTB,"DECLARA DE UTILIDADE PÚBLICA A ESCOLA DE SAMBA OS PIRATAS, DA
CIDADE DE RIBEIRÃO VERMELHO.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, RIBEIRÃO VERMELHO.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-03-30,000144094,PL. 1772 1982 - PROJETO DE LEI,1189,UTILIDADE PÚBLICA,LEI 8277 1982 - LEI ORDINÁRIA,20120131,1506,rosanacf,1982-03-26,"list(passo = 1, data = ""1982-03-26"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 2 4 1982\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 30 6 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 12 8 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 19 8 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MÁRIO PACHECO\nPUBLICAÇÃO: 24 6 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. MENDES BARROS\nPUBLICAÇÃO: 10 8 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. MILTON SALLES\nPUBLICAÇÃO: 20 8 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 4 9 1982"")",list(),list(),N,"list(id = 1189, nome = ""DEPUTADO AMILCAR PADOVANI"", partido = ""PTB"")",NA,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,NA,/legislacao/mineira/LEI/8277/1982,LEI 8277 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1771,1982,DEPUTADO ARTUR FAGUNDES                    PDS,"DECLARA DE UTILIDADE PÚBLICA O CENTRO ESPÍRITA CANACY, DE
MONTES CLAROS.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, MONTES CLAROS.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1982-03-30,000144095,PL. 1771 1982 - PROJETO DE LEI,739,UTILIDADE PÚBLICA,NA,20120131,1506,rosanacf,1982-03-26,"list(passo = 1, data = ""1982-03-26"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 2 4 1982\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 739, nome = ""DEPUTADO ARTUR FAGUNDES"", partido = ""PDS"")",NA,NA,NULL,ARQUIVO,19830131,NA,NA
Remissivo,PROJETO DE LEI,PL,1770,1982,DEPUTADO ROBERTO LUIZ SOARES               PDS,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO DOS AMIGOS DO
INSTITUTO SÃO RAFAEL, COM SEDE EM BELO HORIZONTE.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-03-27,000144096,PL. 1770 1982 - PROJETO DE LEI,2115,UTILIDADE PÚBLICA,LEI 8235 1982 - LEI ORDINÁRIA,20120131,1507,rosanacf,1982-03-25,"list(passo = 1, data = ""1982-03-25"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 2 4 1982\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 30 5 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 14 5 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 18 5 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. FERRAZ CALDAS\nPUBLICAÇÃO: 16 4 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. ADEMIR LUCAS\nPUBLICAÇÃO: 11 3 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. OSCAR CORRÊA\nPUBLICAÇÃO: 20 5 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 15 6 1982"")",list(),list(),N,"list(id = 2115, nome = ""DEPUTADO ROBERTO LUIZ SOARES"", partido = ""PDS"")",NA,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,NA,/legislacao/mineira/LEI/8235/1982,LEI 8235 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1769,1982,DEPUTADO ROBERTO LUIZ SOARES               PDS,"DÁ A DENOMINAÇÃO DE ESCOLA ESTADUAL DR. PAULO DINIZ CHAGAS À ESCOLA
ESTADUAL DA GAMELEIRA, NO MUNICÍPIO DE BELO HORIZONTE.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, BELO HORIZONTE.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-03-27,000144097,PL. 1769 1982 - PROJETO DE LEI,2115,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 8286 1982 - LEI ORDINÁRIA,20120507,1557,rosanacf,1982-03-25,"list(passo = 1, data = ""1982-03-25"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 2 4 1982\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 17 8 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 21 9 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 23 9 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. HÉLIO RESENDE\nPUBLICAÇÃO: 10 8 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 10 9 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. LUIZ VICENTE\nPUBLICAÇÃO: 25 9 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 9 10 1982"")",list(),list(),N,"list(id = 2115, nome = ""DEPUTADO ROBERTO LUIZ SOARES"", partido = ""PDS"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/8286/1982,LEI 8286 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1768,1982,DEPUTADO EUCLIDES CINTRA                   PDS,"DECLARA DE UTILIDADE PÚBLICA A CORPORAÇÃO MUSICAL SANTA CECÍLIA,
DE PASSA-QUATRO.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, PASSA-QUATRO.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-03-27,000144098,PL. 1768 1982 - PROJETO DE LEI,295,UTILIDADE PÚBLICA,LEI 8237 1982 - LEI ORDINÁRIA,20120131,1507,rosanacf,1982-03-25,"list(passo = 1, data = ""1982-03-25"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 2 4 1982\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 30 4 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 14 5 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 18 5 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 16 4 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. FERNANDO JUNQUEIRA\nPUBLICAÇÃO: 11 5 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. OSCAR CORRÊA\nPUBLICAÇÃO: 20 5 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 15 6 1982"")",list(),list(),N,"list(id = 295, nome = ""DEPUTADO EUCLIDES CINTRA"", partido = ""PDS"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/8237/1982,LEI 8237 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1767,1982,DEPUTADO LEÃO BORGES                       ARENA,"DECLARA DE UTILIDADE PÚBLICA O CRUZEIRO FUTEBOL CLUBE DE CARLOS
CHAGAS.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, CARLOS CHAGAS.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-03-27,000144099,PL. 1767 1982 - PROJETO DE LEI,713,UTILIDADE PÚBLICA,LEI 8223 1982 - LEI ORDINÁRIA,20120131,1510,rosanacf,1982-03-25,"list(passo = 1, data = ""1982-03-25"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 2 4 1982\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 30 4 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 13 5 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 17 5 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 16 4 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. GERALDO PEREIRA SOBRINHO\nPUBLICAÇÃO: 11 5 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JÉSUS TRINDADE\nPUBLICAÇÃO: 15 5 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 3 6 1982"")",list(),list(),N,"list(id = 713, nome = ""DEPUTADO LEÃO BORGES"", partido = ""ARENA"")",NA,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,NA,/legislacao/mineira/LEI/8223/1982,LEI 8223 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1764,1982,DEPUTADO CARLOS LEMOS                      ARENA,"DÁ A DENOMINAÇÃO DE CARLOS FELDMANN SOBRINHO AO CENTRO DE SAÚDE DO
MUNICÍPIO DE PERDÕES.","DENOMINAÇÃO, CENTRO DE SAÚDE, MUNICÍPIO, PERDÕES.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-03-26,000144102,PL. 1764 1982 - PROJETO DE LEI,1744,PRÓPRIO PÚBLICO,LEI 8324 1982 - LEI ORDINÁRIA,20120507,1558,rosanacf,1982-03-24,"list(passo = 1, data = ""1982-03-24"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 2 4 1982\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 28 9 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 20 10 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 26 10 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 18 9 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. HIDELBRANDO CANABRAVA\nPUBLICAÇÃO: 15 10 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 28 10 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 19 11 1982"")",list(),list(),N,"list(id = 1744, nome = ""DEPUTADO CARLOS LEMOS"", partido = ""ARENA"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/8324/1982,LEI 8324 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1763,1982,GOVERNADOR DO ESTADO,"DISPÕE SOBRE O APOIO E A ASSISTÊNCIA ÀS PESSOAS DEFICIENTES, E
DÁ OUTRAS PROVIDÊNCIAS.",NA,NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-03-26,000144103,PL. 1763 1982 - PROJETO DE LEI,,"PESSOA COM DEFICIÊNCIA
ASSISTÊNCIA SOCIAL",LEI 8193 1982 - LEI ORDINÁRIA,20131015,1745,rosanacf,1982-03-24,"list(passo = 1, data = ""1982-03-24"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 22 4 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 23 4 1982\nCOMISSÕES:\nJUSTIÇA, SAÚDE E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MÁRIO PACHECO\nPUBLICAÇÃO: 17 4 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ BONIFÁCIO FILHO\nPUBLICAÇÃO: 27 4 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 14 5 1982"")",list(),list(),N,NULL,"ASSISTÊNCIA SOCIAL
PESSOA COM DEFICIÊNCIA",DELIBERAÇÃO DE PLENÁRIO,"list(descricao = ""MSG 678 1982"")",NA,NA,/legislacao/mineira/LEI/8193/1982,LEI 8193 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1762,1982,DEPUTADO ADEMIR LUCAS                      PMDB,"AUTORIZA O CHEFE DO EXECUTIVO ESTADUAL A CONCEDER ABONO DE
FALTAS E DÁ OUTRAS PROVIDÊNCIAS (FUNCIONALISMO PÚBLICO).",NA,NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1982-03-25,000144106,PL. 1762 1982 - PROJETO DE LEI,2030,NA,NA,20090424,1233,m17663,1982-03-23,"list(passo = 1, data = ""1982-03-23"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 30 9 1982\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 2030, nome = ""DEPUTADO ADEMIR LUCAS"", partido = ""PMDB"")",NA,NA,NULL,ARQUIVO,19830131,NA,NA
Remissivo,PROJETO DE LEI,PL,1761,1982,DEPUTADO JÉSUS TRINDADE                    PDS,"DECLARA DE UTILIDADE PÚBLICA A FUNDAÇÃO DO CONSELHO MUNICIPAL DE
ASSISTÊNCIA SOCIAL, COM SEDE EM TURVOLÂNDIA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, TURVOLÂNDIA.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1982-03-25,000144107,PL. 1761 1982 - PROJETO DE LEI,1048,UTILIDADE PÚBLICA,NA,20120201,1004,rosanacf,1982-02-23,"list(passo = 1, data = ""1982-02-23"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 3 1982\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 1048, nome = ""DEPUTADO JÉSUS TRINDADE"", partido = ""PDS"")",NA,NA,NULL,ARQUIVO,19830131,NA,NA
Remissivo,PROJETO DE LEI,PL,1759,1982,DEPUTADO JOÃO FERRAZ                       PDS,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO DE PAIS E
AMIGOS DO EXCEPCIONAL - APAE, COM SEDE NA CIDADE DE
LUZ.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, LUZ.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-03-23,000144113,PL. 1759 1982 - PROJETO DE LEI,1171,UTILIDADE PÚBLICA,LEI 8220 1982 - LEI ORDINÁRIA,20120201,1043,rosanacf,1982-03-23,"list(passo = 1, data = ""1982-03-23"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 3 1982\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 30 4 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 13 5 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 17 5 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ROBERTO JUNQUEIRA\nPUBLICAÇÃO: 27 4 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. MÁRIO PACHECO\nPUBLICAÇÃO: 11 5 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JÉSUS TRINDADE\nPUBLICAÇÃO: 15 5 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 3 6 1982."")",list(),list(),N,"list(id = 1171, nome = ""DEPUTADO JOÃO FERRAZ"", partido = ""PDS"")",NA,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,NA,/legislacao/mineira/LEI/8220/1982,LEI 8220 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1758,1982,DEPUTADO EMÍLIO GALLO                      ARENA,"DECLARA DE UTILIDADE PÚBLICA O MOVIMENTO COMUNITÁRIO DO
BAIRRO ANTONIO RIBEIRO DE ABREU, COM SEDE EM BELO
HORIZONTE.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-03-25,000144108,PL. 1758 1982 - PROJETO DE LEI,1683,UTILIDADE PÚBLICA,LEI 8275 1982 - LEI ORDINÁRIA,20120201,1005,rosanacf,1982-03-23,"list(passo = 1, data = ""1982-03-23"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 3 1982\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 30 6 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 12 8 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 19 8 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MÁRIO PACHECO\nPUBLICAÇÃO: 24 6 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. HÉLIO RESENDE\nPUBLICAÇÃO: 10 8 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. MILTON SALLES\nPUBLICAÇÃO: 21 8 1982 E 28 8 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 4 9 1982."")",list(),list(),N,"list(id = 1683, nome = ""DEPUTADO EMÍLIO GALLO"", partido = ""ARENA"")",NA,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,NA,/legislacao/mineira/LEI/8275/1982,LEI 8275 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1757,1982,DEPUTADO EMÍLIO GALLO                      ARENA,"DÁ DENOMINAÇÃO DE DEUSDEDIT DE ASSIS MORAIS AO POSTO DE SAÚDE DO
MUNICÍPIO DE JOANÉSIA.","DENOMINAÇÃO, POSTO DE SAÚDE, MUNICÍPIO, JOANÉSIA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-03-25,000144109,PL. 1757 1982 - PROJETO DE LEI,1683,PRÓPRIO PÚBLICO,LEI 8349 1982 - LEI ORDINÁRIA,20120507,1559,rosanacf,1982-03-23,"list(passo = 1, data = ""1982-03-23"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 26 3 1982\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 28 9 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 28 10 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 28 11 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 18 9 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. HIDELBRANDO CANABRAVA\nPUBLICAÇÃO: 15 10 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. LEÃO BORGES\nPUBLICAÇÃO: 2 11 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 1 12 1982."")",list(),list(),N,"list(id = 1683, nome = ""DEPUTADO EMÍLIO GALLO"", partido = ""ARENA"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/8349/1982,LEI 8349 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1756,1982,DEPUTADO ADEMIR LUCAS                      PMDB,"DECLARA DE UTILIDADE PÚBLICA O SANTOS FUTEBOL CLUBE, COM
SEDE NO MUNICÍPIO DE CONTAGEM.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, CONTAGEM.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-03-25,000144110,PL. 1756 1982 - PROJETO DE LEI,2030,UTILIDADE PÚBLICA,LEI 8231 1982 - LEI ORDINÁRIA,20120201,1005,rosanacf,1982-03-23,"list(passo = 1, data = ""1982-03-23"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 26 3 1982\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 30 4 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 13 5 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 17 5 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 3 4 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. GERALDO PEREIRA SOBRINHO\nPUBLICAÇÃO: 11 5 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JÉSUS TRINDADE\nPUBLICAÇÃO: 15 5 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 4 6 1982."")",list(),list(),N,"list(id = 2030, nome = ""DEPUTADO ADEMIR LUCAS"", partido = ""PMDB"")",NA,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,NA,/legislacao/mineira/LEI/8231/1982,LEI 8231 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1755,1982,DEPUTADO CAMILO MACHADO                    PFL,"REVIGORA PRAZO PARA APRESENTAÇÃO DE REQUERIMENTO DE
LEGITIMAÇÃO DE TERRAS DEVOLUTAS.",NA,NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-03-25,000144111,PL. 1755 1982 - PROJETO DE LEI,2032,NA,LEI 8265 1982 - LEI ORDINÁRIA,19980101,NA,Carga,1982-03-23,"list(passo = 1, data = ""1982-03-23"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 26 4 1982\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 17 6 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 30 6 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 1 7 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: (NÃO CONSTA)\nAGROPECUÁRIA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO (NÃO CONSTA)\nAGROPECUÁRIA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. LUIZ VICENTE\nPUBLICAÇÃO: 25 6 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 24 7 1982."")",list(),list(),N,"list(id = 2032, nome = ""DEPUTADO CAMILO MACHADO"", partido = ""PFL"")",NA,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,NA,/legislacao/mineira/LEI/8265/1982,LEI 8265 1982 - LEI ORDINÁRIA
