dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,observacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,regime,norma,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,acompanhamento,autoresEstruturados,indexacao,assuntoGeral,local,arquivamento,atualizacao,horario,tema,linksOrigem,legislacaoCitada,linkLegislacao.url,linkLegislacao.rotulo,proposicaoLei.descricao
Remissivo,PROJETO DE LEI,PL,1246,1974,DEPUTADO HAROLDO LOPES DA COSTA            MDB,"DECLARA DE UTILIDADE PÚBLICA O CANTO DO RIO FUTEBOL CLUBE, COM SEDE NA
CIDADE DE NOVA LIMA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1974-10-10,000148297,PL. 1246 1974 - PROJETO DE LEI,1473,DELIBERAÇÃO DE PLENÁRIO,LEI 6552 1974 - LEI ORDINÁRIA,rosanacf,1974-10-08,"list(passo = 1, data = ""1974-10-08"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 25 11 1974\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 30 11 1974\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 11 1974\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 19 10 1974\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MORVAN ACAYABA\nPUBLICAÇÃO: 28 11 1974\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 5 12 1974\nSANCIONADO\nPUBLICAÇÃO DA LEI: 19 12 1974."")",list(),list(),N,"list(id = 1473, nome = ""DEPUTADO HAROLDO LOPES DA COSTA"", partido = ""MDB"")","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, NOVA LIMA.",UTILIDADE PÚBLICA,NA,NA,20120227,1543,NA,NULL,NA,/legislacao/mineira/LEI/6552/1974,LEI 6552 1974 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,1245,1974,DEPUTADO HAROLDO LOPES DA COSTA            MDB,"DECLARA DE UTILIDADE PÚBLICA O ""NACIONAL FUTEBOL CLUBE"", COM SEDE NA
CIDADE DE NOVA LIMA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1974-10-10,000148298,PL. 1245 1974 - PROJETO DE LEI,1473,DELIBERAÇÃO DE PLENÁRIO,LEI 6539 1974 - LEI ORDINÁRIA,rosanacf,1974-10-08,"list(passo = 1, data = ""1974-10-08"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 20 11 1974\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 28 11 1974\nREDAÇÃO FINAL\nAPROVAÇÃO: 29 11 1974\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 19 10 1974\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. VALDIR MELGAÇO\nPUBLICAÇÃO: 26 11 1974\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: 3 12 1974\nSANCIONADO\nPUBLICAÇÃO DA LEI: 18 12 1974."")",list(),list(),N,"list(id = 1473, nome = ""DEPUTADO HAROLDO LOPES DA COSTA"", partido = ""MDB"")","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, NOVA LIMA.",UTILIDADE PÚBLICA,NA,NA,20120227,1543,NA,NULL,NA,/legislacao/mineira/LEI/6539/1974,LEI 6539 1974 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,1244,1974,DEPUTADO SAMIR TANNÚS                      ARENA,"DÁ A DENOMINAÇÃO DE ""ESCOLA ESTADUAL ANTÔNIO DE SOUZA MARTINS"" À ESCOLA
ESTADUAL DA CIDADE DE ITUIUTABA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1974-10-10,000148299,PL. 1244 1974 - PROJETO DE LEI,1463,NA,LEI 6531 1974 - LEI ORDINÁRIA,rosanacf,1974-10-08,"list(passo = 1, data = ""1974-10-08"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 25 11 1974\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 28 11 1974\nREDAÇÃO FINAL\nAPROVAÇÃO: 29 11 1974\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. VALDIR MELGAÇO\nPUBLICAÇÃO: 19 10 1974\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 28 11 1974\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: 3 12 1974\nSANCIONADO\nPUBLICAÇÃO DA LEI: 17 12 1974."")",list(),list(),N,"list(id = 1463, nome = ""DEPUTADO SAMIR TANNÚS"", partido = ""ARENA"")","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, ITUIUTABA.","PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,NA,20120516,1605,NA,NULL,NA,/legislacao/mineira/LEI/6531/1974,LEI 6531 1974 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,1243,1974,DEPUTADO VALDIR MELGAÇO                    ARENA,"AUTORIZA O PODER EXECUTIVO A DOAR IMÓVEL À COOPERATIVA REGIONAL
DOS PRODUTORES RURAIS DE PARÁ DE MINAS.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1974-10-10,000148300,PL. 1243 1974 - PROJETO DE LEI,720,NA,LEI 6541 1974 - LEI ORDINÁRIA,MSILVIA,1974-10-08,"list(passo = 1, data = ""1974-10-08"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 28 11 1974\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 30 11 1974\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 11 1974\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 28 11 1974\nECONOMIA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. MAURÍLIO CAMBRAIA\nPUBLICAÇÃO: 28 11 1974\nFINANÇAS\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. MARTINS SILVEIRA\nPUBLICAÇÃO: 28 11 1974\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. LUIZ BACCARINI\nPUBLICAÇÃO: 29 11 1974\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 5 12 1974\nSANCIONADO\nPUBLICAÇÃO DA LEI: 18 12 1974."")",list(),list(),N,"list(id = 720, nome = ""DEPUTADO VALDIR MELGAÇO"", partido = ""ARENA"")",NA,NA,NA,NA,20020215,NA,NA,NULL,NA,/legislacao/mineira/LEI/6541/1974,LEI 6541 1974 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,1242,1974,DEPUTADO WILSON TANURE                     MDB,"DÁ A DENOMINAÇÃO DE JOÃO FELIPE DA ROCHA À ESCOLA ESTADUAL DE PRIMEIRO
GRAU, DE NOVA LIMA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1974-10-10,000148301,PL. 1242 1974 - PROJETO DE LEI,763,NA,LEI 6543 1974 - LEI ORDINÁRIA,rosanacf,1974-10-08,"list(passo = 1, data = ""1974-10-08"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 30 10 1974\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 28 11 1974\nREDAÇÃO FINAL\nAPROVAÇÃO: 29 11 1974\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. VALDIR MELGAÇO\nPUBLICAÇÃO: 17 10 1974\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. VALDIR MELGAÇO\nPUBLICAÇÃO: 21 11 1974\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: 3 12 1974\nSANCIONADO\nPUBLICAÇÃO DA LEI: 18 12 1974."")",list(),list(),N,"list(id = 763, nome = ""DEPUTADO WILSON TANURE"", partido = ""MDB"")","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, NOVA LIMA.","PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,NA,20120516,1606,NA,NULL,NA,/legislacao/mineira/LEI/6543/1974,LEI 6543 1974 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,1240,1974,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A CONCEDER AUXÍLIO ÀS VÍTIMAS E
HERDEIROS DAS VÍTIMAS DO DESABAMENTO DO PAVILHÃO DE EXPOSIÇÕES
DA GAMELEIRA, EM BELO HORIZONTE, NA FORMA QUE DEFINE.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1974-10-08,000148304,PL. 1240 1974 - PROJETO DE LEI,,DELIBERAÇÃO DE PLENÁRIO,LEI 6480 1974 - LEI ORDINÁRIA,rosanacf,1974-10-07,"list(passo = 1, data = ""1974-10-07"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 30 10 1974\nCOMISSÕES:\nJUSTIÇA, SAÚDE E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MAURÍLIO CAMBRAIA\nPUBLICAÇÃO: 24 10 1974\nREDAÇÃO\nPERDEU PRAZO\nESGOTADO O PRAZO FIXADO PARA TRAMITAÇÃO, VAI A MATÉRIA APROVADA\nÀ SANÇÃO GOVERNAMENTAL, NOS TERMOS DO ARTIGO 262, DO REGIMENTO\nINTERNO.\nSANCIONADO\nPUBLICAÇÃO DA LEI: 23 11 1974."")",list(),list(),N,NULL,NA,AUXÍLIO FINANCEIRO,NA,NA,20131021,1450,"ADMINISTRAÇÃO PÚBLICA
DIREITOS HUMANOS","list(descricao = ""MSG 466 1974"")",NA,/legislacao/mineira/LEI/6480/1974,LEI 6480 1974 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,1239,1974,GOVERNADOR DO ESTADO,"AUTORIZA A DOAÇÃO DE IMÓVEL À PREFEITURA MUNICIPAL DE
FORTALEZA DE MINAS.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1974-10-08,000148305,PL. 1239 1974 - PROJETO DE LEI,NA,DELIBERAÇÃO DE PLENÁRIO,LEI 6482 1974 - LEI ORDINÁRIA,Carga,1974-10-07,"list(passo = 1, data = ""1974-10-07"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 30 10 1974\nCOMISSÕES:\nJUSTIÇA, ECONOMIA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MAURÍLIO CAMBRAIA\nPUBLICAÇÃO: 24 10 1974\nREDAÇÃO\nREDAÇÃO FINAL\nPERDEU PRAZO\nESGOTADO O PRAZO FIXADO PARA A TRAMITAÇÃO, VAI A MATÉRIA\nAPROVADA À SANÇÃO GOVERNAMENTAL, NOS TERMOS DO ARTIGO 262\nDO REGIMENTO INTERNO.\nSANCIONADO\nPUBLICAÇÃO DA LEI: 26 11 1974."")",list(),list(),N,NULL,NA,NA,NA,NA,19980101,NA,NA,"list(descricao = ""MSG 465 1974"")",NA,/legislacao/mineira/LEI/6482/1974,LEI 6482 1974 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,1237,1974,DEPUTADO VICENTE GUABIROBA                 ARENA,"CONCEDE SUBVENÇÕES A DIVERSAS INSTITUIÇÕES (PARA O EXERCÍCIO
DE 1975).",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1974-10-08,000148306,PL. 1237 1974 - PROJETO DE LEI,1464,NA,LEI 6625 1975 - LEI ORDINÁRIA,m20361,1974-10-04,"list(passo = 1, data = ""1974-10-04"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 26 11 1974, COM EMENDAS\nEMENDAS PUBLICADAS NO DL EM 26 11 1974, 28 11 1974, 17 1 1975,\n5 2 1975 E 20 2 1975.\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 29 11 1974.\nREDAÇÃO FINAL\n(NÃO CONSTA)\nCOMISSÕES:\nFINANÇAS\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. ANTHERO ROCHA\nPUBLICAÇÃO: 21 11 1974 E 22 11 1974\nFINANÇAS\nPRIMEIRA DISCUSSÃO\nPARECER SOBRE EMENDAS\nRELATOR: DEP. LÚCIO DE SOUZA CRUZ\nPUBLICAÇÃO: 23 11 1974\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MARTINS SILVEIRA\nPUBLICAÇÃO: 28 11 1974\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. MAURÍLIO CAMBRAIA\nPUBLICAÇÃO: 25 7 1975, 29 8 1975, 2 9 1975, 14 10 1975,\n26 11 1975, 22 12 1975, 30 12 1975, 10 1 1976, 17 1 1976 E\n8 2 1976.\nSANCIONADO\nPUBLICAÇÃO DA LEI: 12 8 1975\nRETIFICAÇÕES DA LEI\nPUBLICAÇÕES: 16 9 1975, 17 9 1975, 8 10 1975, 24 10 1975,\n4 12 1975, 6 1 1976, 14 1 1976, 21 1 1976 E 5 3 1976."")",list(),list(),N,"list(id = 1464, nome = ""DEPUTADO VICENTE GUABIROBA"", partido = ""ARENA"")",NA,NA,NA,NA,20191120,1728,NA,NULL,NA,/legislacao/mineira/LEI/6625/1975,LEI 6625 1975 - LEI ORDINÁRIA,PRL 7198 1974
Remissivo,PROJETO DE LEI,PL,1236,1974,DEPUTADO FERNANDO JUNQUEIRA                ARENA,"DECLARA DE UTILIDADE PÚBLICA A ""ESCOLA DE SAMBA AVENIDA CARLOS ALVES"",
COM SEDE NA CIDADE DE SÃO JOÃO NEPOMUCENO.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1974-10-08,000148307,PL. 1236 1974 - PROJETO DE LEI,1468,DELIBERAÇÃO DE PLENÁRIO,LEI 6534 1974 - LEI ORDINÁRIA,rosanacf,1974-10-04,"list(passo = 1, data = ""1974-10-04"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 25 11 1974\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 29 11 1974\nREDAÇÃO FINAL\nAPROVAÇÃO: 29 11 1974\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. VALDIR MELGAÇO\nPUBLICAÇÃO: 19 10 1974\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MORVAN ACAYABA\nPUBLICAÇÃO: 28 11 1974\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 5 12 1974\nSANCIONADO\nPUBLICAÇÃO DA LEI: 17 12 1974."")",list(),list(),N,"list(id = 1468, nome = ""DEPUTADO FERNANDO JUNQUEIRA"", partido = ""ARENA"")","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, SÃO JOÃO NEPOMUCENO.",UTILIDADE PÚBLICA,NA,NA,20120224,1622,NA,NULL,NA,/legislacao/mineira/LEI/6534/1974,LEI 6534 1974 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,1235,1974,DEPUTADO AMILCAR PADOVANI                  MDB,"DECLARA DE UTILIDADE PÚBLICA O BONSUCESSO FOOT-BALL CLUB, ASSOCIAÇÃO
CIVIL DE JUIZ DE FORA.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1974-10-08,000148308,PL. 1235 1974 - PROJETO DE LEI,1189,NA,NA,rosanacf,1974-10-04,"list(passo = 1, data = ""1974-10-04"", local = ""PLENÁRIO"", historico = ""ARQUIVADO, FINAL DE LEGISLATURA.\nDESARQUIVADO, RECEBEU O NÚMERO PL 134 1975."")","list(expressao = ""(PL adj '134' adj 1975[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 134 1975"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+%27134%27+adj+1975%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 134, ano = 1975)",list(),N,"list(id = 1189, nome = ""DEPUTADO AMILCAR PADOVANI"", partido = ""MDB"")","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, JUIZ DE FORA.",UTILIDADE PÚBLICA,ARQUIVO,19750131,20120224,1621,NA,NULL,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1234,1974,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A CONFERIR NOVA DENOMINAÇÃO À COMPANHIA
MINEIRA DE ÁGUA E ESGOTOS - COMAG - E DÁ OUTRAS PROVIDÊNCIAS.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1974-10-05,000148309,PL. 1234 1974 - PROJETO DE LEI,,NA,LEI 6475 1974 - LEI ORDINÁRIA,malves,1974-10-04,"list(passo = 1, data = ""1974-10-04"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 30 10 1974\nCOMISSÕES:\nJUSTIÇA, ECONOMIA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. LÚCIO DE SOUZA CRUZ\nPUBLICAÇÃO: 15 10 1974\nREDAÇÃO\nREDAÇÃO FINAL\nPERDEU PRAZO\nESGOTADO O PRAZO FIXADO PARA TRAMITAÇÃO, VAI A MATÉRIA\nAPROVADA À SANÇÃO GOVERNAMENTAL EM 7 11 1974.\nSANCIONADO\nPUBLICAÇÃO DA LEI: 15 11 1974."")",list(),list(),N,NULL,"AUTORIZAÇÃO, EXECUTIVO, ALTERAÇÃO, DENOMINAÇÃO, (COMAG), TRANSFORMAÇÃO,
COMPANHIA DE SANEAMENTO DE MINAS GERAIS (COPASA).
ALTERAÇÃO, NORMAS, ADMINISTRAÇÃO, COMPANHIA DE SANEAMENTO DE MINAS
GERAIS (COPASA).","COMPANHIA DE SANEAMENTO DE MINAS GERAIS (COPASA)
EXECUTIVO
ORGANIZAÇÃO ADMINISTRATIVA",NA,NA,20170719,1608,ADMINISTRAÇÃO PÚBLICA,"list(descricao = ""MSG 464 1974"")",NA,/legislacao/mineira/LEI/6475/1974,LEI 6475 1974 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,1233,1974,GOVERNADOR DO ESTADO,"DISPÕE SOBRE A DIRETORIA DA CAIXA ECONÔMICA DO ESTADO DE MINAS GERAIS, E
DÁ OUTRAS PROVIDÊNCIAS.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1974-10-05,000148310,PL. 1233 1974 - PROJETO DE LEI,,DELIBERAÇÃO DE PLENÁRIO,LEI 6479 1974 - LEI ORDINÁRIA,m17461,1974-10-04,"list(passo = 1, data = ""1974-10-04"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 30 10 1974\nCOMISSÕES:\nJUSTIÇA, ECONOMIA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. LÚCIO DE SOUZA CRUZ\nPUBLICAÇÃO: 15 10 1974\nREDAÇÃO\nREDAÇÃO FINAL\nPERDEU PRAZO\nESGOTADO O PRAZO FIXADO PARA TRAMITAÇÃO, VAI A MATÉRIA\nAPROVADA À SANÇÃO GOVERNAMENTAL, NOS TERMOS DO ARTIGO 262 DO\nREGIMENTO INTERNO.\nSANCIONADO\nPUBLICAÇÃO DA LEI: 23 11 1974."")",list(),list(),N,NULL,"NORMAS, DIRETORIA, CAIXA ECONÔMICA ESTADUAL (MINASCAIXA).",CAIXA ECONÔMICA DO ESTADO DE MINAS GERAIS S/A (MINASCAIXA),NA,NA,20170803,1558,ADMINISTRAÇÃO PÚBLICA,"list(descricao = ""MSG 463 1974"")",NA,/legislacao/mineira/LEI/6479/1974,LEI 6479 1974 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,1232,1974,DEPUTADO IVO MORAIS                        ARENA,"DECLARA DE UTILIDADE PÚBLICA A ""SOCIEDADE FILARMÔNICA LIRA SERÁFICA"",
COM SEDE NA CIDADE DE ITAMBACURI.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1974-10-04,000148311,PL. 1232 1974 - PROJETO DE LEI,1472,DELIBERAÇÃO DE PLENÁRIO,LEI 6490 1974 - LEI ORDINÁRIA,rosanacf,1974-10-02,"list(passo = 1, data = ""1974-10-02"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 15 10 1974\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 24 10 1974\nREDAÇÃO FINAL\nAPROVAÇÃO: 21 11 1974\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. JOÃO FERRAZ\nPUBLICAÇÃO: 10 10 1974\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. VALDIR MELGAÇO\nPUBLICAÇÃO: 17 10 1974\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. MAURÍLIO CAMBRAIA\nPUBLICAÇÃO: 1 11 1974\nSANCIONADO\nPUBLICAÇÃO DA LEI: 29 11 1974."")",list(),list(),N,"list(id = 1472, nome = ""DEPUTADO IVO MORAIS"", partido = ""ARENA"")","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, ITAMBACURI.",UTILIDADE PÚBLICA,NA,NA,20120224,1618,NA,NULL,NA,/legislacao/mineira/LEI/6490/1974,LEI 6490 1974 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,1230,1974,DEPUTADO MORVAN ACAYABA                    ARENA,"DECLARA DE UTILIDADE PÚBLICA O ""SERVIÇO DE OBRAS SOCIAIS - SOS"",
COM SEDE NA CIDADE DE BOA ESPERANÇA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1974-10-01,000148313,PL. 1230 1974 - PROJETO DE LEI,1460,NA,LEI 6532 1974 - LEI ORDINÁRIA,rosanacf,1974-09-27,"list(passo = 1, data = ""1974-09-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 24 10 1974\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 28 11 1974\nREDAÇÃO FINAL\nAPROVAÇÃO: 29 11 1974\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. VALDIR MELGAÇO\nPUBLICAÇÃO: 8 10 1974\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. CYRO MACIEL\nPUBLICAÇÃO: 21 11 1974\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: 3 12 1974\nSANCIONADO\nPUBLICAÇÃO DA LEI: 17 12 1974."")",list(),list(),N,"list(id = 1460, nome = ""DEPUTADO MORVAN ACAYABA"", partido = ""ARENA"")","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BOA ESPERANÇA.",UTILIDADE PÚBLICA,NA,NA,20120224,1617,NA,NULL,NA,/legislacao/mineira/LEI/6532/1974,LEI 6532 1974 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,1229,1974,DEPUTADO VALDIR MELGAÇO                    ARENA,"DECLARA DE UTILIDADE PÚBLICA O BARREIRO FUTEBOL CLUBE, COM SEDE EM BELO
HORIZONTE.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1974-10-01,000148314,PL. 1229 1974 - PROJETO DE LEI,720,NA,NA,rosanacf,1974-09-27,"list(passo = 1, data = ""1974-09-27"", local = ""PLENÁRIO"", historico = ""ARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 720, nome = ""DEPUTADO VALDIR MELGAÇO"", partido = ""ARENA"")","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",UTILIDADE PÚBLICA,ARQUIVO,19750131,20120224,1616,NA,NULL,NA,NA,NA,NA
