dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,regime,norma,atualizacao,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,linksOrigem,acompanhamento,tema,matricula,assuntoGeral,horario,indexacao,autoresEstruturados,local,arquivamento,legislacaoCitada,linkLegislacao.url,linkLegislacao.rotulo,proposicaoLei.descricao
Remissivo,PROJETO DE LEI,PL,516,1972,DEPUTADO GERALDO QUINTÃO                   ARENA,"DÁ A DENOMINAÇÃO DE ESCOLAS COMBINADAS ""CRISTIANA GEO MAIA"" ÀS ESCOLAS
COMBINADAS DA SERRA DO ANDRADE, MUNICÍPIO DE BELA VISTA DE MINAS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-07-04,000149034,PL. 516 1972 - PROJETO DE LEI,NA,LEI 6011 1972 - LEI ORDINÁRIA,20120516,rosanacf,1972-06-30,"list(passo = 1, data = ""1972-06-30"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 6 9 1972\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 27 9 1972\nREDAÇÃO FINAL\nAPROVAÇÃO: 4 10 1972\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 24 8 1972\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 23 9 1972\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 6 10 1972\nSANCIONADO\nPUBLICAÇÃO DA LEI: 26 10 1972"")",list(),list(),NULL,N,NA,750,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",1820,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, BELA VISTA DE MINAS.","list(id = 750, nome = ""DEPUTADO GERALDO QUINTÃO"", partido = ""ARENA"")",NA,NA,NA,/legislacao/mineira/LEI/6011/1972,LEI 6011 1972 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,515,1972,DEPUTADO GOMES MOREIRA                     MDB,"CONCEDE O TÍTULO DE CIDADÃO HONORÁRIO DE MINAS GERAIS AO SENHOR
VICTOR CIVITA.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1972-07-01,000149035,PL. 515 1972 - PROJETO DE LEI,NA,NA,20150518,m17461,1972-06-29,"list(passo = 1, data = ""1972-06-29"", local = ""PLENÁRIO"", historico = ""ARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,NA,312,HOMENAGEM,1029,"CONCESSÃO HONORÍFICA, TÍTULO, CIDADÃO.","list(id = 312, nome = ""DEPUTADO GOMES MOREIRA"", partido = ""MDB"")",ARQUIVO,19750131,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,514,1972,DEPUTADO PINHEIRO CHAGAS                   ARENA,"AUTORIZA O PODER EXECUTIVO A DOAR À PREFEITURA MUNICIPAL DE POÇOS
DE CALDAS O IMÓVEL QUE MENCIONA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-06-30,000149036,PL. 514 1972 - PROJETO DE LEI,DELIBERAÇÃO DE PLENÁRIO,LEI 6063 1972 - LEI ORDINÁRIA,19980101,Carga,1972-06-28,"list(passo = 1, data = ""1972-06-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 11 9 1972\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 29 11 1972\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 11 1972\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 26 8 1972\nEDUCAÇÃO\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 26 8 1972\nEDUCAÇÃO\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 23 9 1972\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MARTINS SILVEIRA\nPUBLICAÇÃO: 11 10 1972\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JÉSUS TRINDADE\nPUBLICAÇÃO: 2 12 1972\nSANCIONADO\nPUBLICAÇÃO DA LEI: 16 12 1972"")",list(),list(),NULL,N,NA,973,NA,NA,NA,"list(id = 973, nome = ""DEPUTADO PINHEIRO CHAGAS"", partido = ""ARENA"")",NA,NA,NA,/legislacao/mineira/LEI/6063/1972,LEI 6063 1972 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,513,1972,DEPUTADO MORVAN ACAYABA                    ARENA,"ALTERA A DENOMINAÇÃO E OS FINS DA FUNDAÇÃO FACULDADE DE FILOSOFIA,
CIÊNCIAS E LETRAS DE TRÊS CORAÇÕES E DÁ OUTRAS PROVIDÊNCIAS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-06-30,000149037,PL. 513 1972 - PROJETO DE LEI,NA,LEI 6010 1972 - LEI ORDINÁRIA,20120516,rosanacf,1972-06-28,"list(passo = 1, data = ""1972-06-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 4 9 1972\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 26 9 1972\nREDAÇÃO FINAL\nAPROVAÇÃO: 4 10 1972\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. TARCISIO DELGADO\nPUBLICAÇÃO: 24 8 1972\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. TARCISIO DELGADO\nPUBLICAÇÃO: 14 9 1972\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 6 10 1972\nSANCIONADO\nPUBLICAÇÃO DA LEI: 26 10 1972"")",list(),list(),NULL,N,NA,1460,ESTABELECIMENTO DE ENSINO,1822,"ALTERAÇÃO, DENOMINAÇÃO, OBJETIVO, FUNDAÇÃO, ENSINO SUPERIOR, MUNICÍPIO,
TRÊS CORAÇÕES.","list(id = 1460, nome = ""DEPUTADO MORVAN ACAYABA"", partido = ""ARENA"")",NA,NA,NA,/legislacao/mineira/LEI/6010/1972,LEI 6010 1972 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,512,1972,DEPUTADO GERALDO QUINTÃO                   ARENA,"DECLARA DE UTILIDADE PÚBLICA O LAR DA CARIDADE (ANTIGO HOSPITAL DO
PÊNFIGO FOLIÁCEO DE UBERABA), DE UBERABA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-06-30,000149038,PL. 512 1972 - PROJETO DE LEI,DELIBERAÇÃO DE PLENÁRIO,LEI 5998 1972 - LEI ORDINÁRIA,20120305,rosanacf,1972-06-28,"list(passo = 1, data = ""1972-06-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 21 8 1972\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 11 9 1972\nREDAÇÃO FINAL\nAPROVAÇÃO: 20 9 1972\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 15 8 1972\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. TARCISIO DELGADO\nPUBLICAÇÃO: 31 8 1972\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 22 9 1972\nSANCIONADO\nPUBLICAÇÃO DA LEI: 3 10 1972"")",list(),list(),NULL,N,NA,750,UTILIDADE PÚBLICA,1638,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, UBERABA.","list(id = 750, nome = ""DEPUTADO GERALDO QUINTÃO"", partido = ""ARENA"")",NA,NA,NA,/legislacao/mineira/LEI/5998/1972,LEI 5998 1972 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,511,1972,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A ABRIR CRÉDITO ESPECIAL NO VALOR DE
CR$ 10.000.000,00 À SECRETARIA DE ESTADO DA FAZENDA (EX-COMISSÃO
ESPECIAL PALÁCIO DAS ARTES - CAPA).",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-06-30,000149039,PL. 511 1972 - PROJETO DE LEI,NA,LEI 5991 1972 - LEI ORDINÁRIA,20020508,MSILVIA,1972-06-28,"list(passo = 1, data = ""1972-06-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 11 9 1972\nREDAÇÃO FINAL\nAPROVAÇÃO: 14 9 1972\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. TARCISIO DELGADO\nPERDEU PRAZO\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MARTINS SILVEIRA\nPUBLICAÇÃO: 2 9 1972\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 14 9 1972\nSANCIONADO\nPUBLICAÇÃO DA LEI: 22 9 1972"")",list(),list(),"list(descricao = ""MSG 160 1972"")",N,NA,NA,NA,NA,NA,NULL,NA,NA,NA,/legislacao/mineira/LEI/5991/1972,LEI 5991 1972 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,510,1972,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A DOAR À FUNDAÇÃO ESTADUAL DO BEM-ESTAR
DO MENOR - FEBEM -, PARA O FIM QUE MENCIONA, IMÓVEL DE PROPRIEDADE
DO ESTADO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-06-30,000149040,PL. 510 1972 - PROJETO DE LEI,DELIBERAÇÃO DE PLENÁRIO,LEI 5976 1972 - LEI ORDINÁRIA,19980101,Carga,1972-06-28,"list(passo = 1, data = ""1972-06-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 18 8 1972\nREDAÇÃO FINAL\nAPROVAÇÃO: 29 8 1972\nCOMISSÕES:\nJUSTIÇA, SAÚDE E FINANÇAS - REUNIÃO CONJUNTA.\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 18 8 1972\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 29 8 1972\nSANCIONADO\nPUBLICAÇÃO DA LEI: 6 9 1972"")",list(),list(),"list(descricao = ""MSG 158 1972"")",N,NA,NA,NA,NA,NA,NULL,NA,NA,NA,/legislacao/mineira/LEI/5976/1972,LEI 5976 1972 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,509,1972,DEPUTADO FERNANDO JUNQUEIRA                ARENA,"DECLARA DE UTILIDADE PÚBLICA O ""EXPERIMENTAL ESPORTE CLUBE"", COM SEDE
NA ESTAÇÃO EXPERIMENTAL DE ÁGUA LIMPA, EM CORONEL PACHECO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-06-28,000149042,PL. 509 1972 - PROJETO DE LEI,DELIBERAÇÃO DE PLENÁRIO,LEI 5993 1972 - LEI ORDINÁRIA,20120305,rosanacf,1972-06-26,"list(passo = 1, data = ""1972-06-26"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 4 8 1972\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 4 9 1972\nREDAÇÃO FINAL\nAPROVAÇÃO: 15 9 1972\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. PINHEIRO CHAGAS\nPUBLICAÇÃO: 1 7 1972\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 15 8 1972\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. IVO MORAIS\nPUBLICAÇÃO: 15 9 1972\nSANCIONADO\nPUBLICAÇÃO DA LEI: 26 9 1972"")",list(),list(),NULL,N,NA,1468,UTILIDADE PÚBLICA,1633,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, CORONEL PACHECO.","list(id = 1468, nome = ""DEPUTADO FERNANDO JUNQUEIRA"", partido = ""ARENA"")",NA,NA,NA,/legislacao/mineira/LEI/5993/1972,LEI 5993 1972 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,508,1972,DEPUTADO WILSON TANURE                     MDB,"DÁ A DENOMINAÇÃO DE ""GINÁSIO POLIVALENTE PROFESSOR ROUSSET"" AO GINÁSIO
POLIVALENTE DE SETE LAGOAS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-06-28,000149043,PL. 508 1972 - PROJETO DE LEI,NA,LEI 5995 1972 - LEI ORDINÁRIA,20120516,rosanacf,1972-06-26,"list(passo = 1, data = ""1972-06-26"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 16 8 1972\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 11 9 1972\nREDAÇÃO FINAL\nAPROVAÇÃO: 15 9 1972\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 5 8 1972\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. RUY DA COSTA VAL\nPUBLICAÇÃO: 24 8 1972\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. IVO MORAIS\nPUBLICAÇÃO: 15 9 1972\nSANCIONADO\nPUBLICAÇÃO DA LEI: 29 9 1972"")",list(),"list(expressao = ""(PL adj '529' adj 1972[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 529 1972"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+%27529%27+adj+1972%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 529, ano = 1972)",NULL,N,NA,763,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",1823,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, SETE LAGOAS.","list(id = 763, nome = ""DEPUTADO WILSON TANURE"", partido = ""MDB"")",NA,NA,NA,/legislacao/mineira/LEI/5995/1972,LEI 5995 1972 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,507,1972,DEPUTADO GERARDO RENAULT                   ARENA,"DECLARA DE UTILIDADE PÚBLICA O PINHEIROS TÊNIS CLUBE, COM SEDE EM BELO
HORIZONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-06-28,000149044,PL. 507 1972 - PROJETO DE LEI,DELIBERAÇÃO DE PLENÁRIO,LEI 5992 1972 - LEI ORDINÁRIA,20120305,rosanacf,1972-06-26,"list(passo = 1, data = ""1972-06-26"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 3 8 1972\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 25 8 1972\nREDAÇÃO FINAL\nAPROVAÇÃO: 4 9 1972\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. TARCISIO DELGADO\nPUBLICAÇÃO: 1 7 1972\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 15 8 1972\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. IVO MORAIS\nPUBLICAÇÃO: 6 9 1972\nSANCIONADO\nPUBLICAÇÃO DA LEI: 26 9 1972"")",list(),list(),NULL,N,NA,1176,UTILIDADE PÚBLICA,1632,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.","list(id = 1176, nome = ""DEPUTADO GERARDO RENAULT"", partido = ""ARENA"")",NA,NA,NA,/legislacao/mineira/LEI/5992/1972,LEI 5992 1972 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,506,1972,GOVERNADOR DO ESTADO,"INCORPORA AO INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO ESTADO DE
MINAS GERAIS (IPSEMG) A CAIXA BENEFICENTE DOS SERVIDORES DOS
DEPARTAMENTO DA GUARDA CIVIL E DO TRÂNSITO E DÁ OUTRAS
PROVIDÊNCIAS.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1972-06-28,000149045,PL. 506 1972 - PROJETO DE LEI,NA,NA,20100208,moreka,1972-06-26,"list(passo = 1, data = ""1972-06-26"", local = ""PLENÁRIO"", historico = ""COMISSÕES:\nJUSTIÇA, SAÚDE E FINANÇAS - REUNIÃO CONJUNTA.\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOSÉ HONÓRIO\nPUBLICAÇÃO: 18 8 1972\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),"list(descricao = ""MSG 157 1972"")",N,NA,,NA,1128,NA,NULL,ARQUIVO,19750131,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,505,1972,DEPUTADO EUCLIDES CINTRA                   ARENA,"DÁ A DENOMINAÇÃO DE ""PROFESSOR ANTÔNIO RODRIGUES D'OLIVEIRA"" AO GINÁSIO
POLIVALENTE DO PREMEM, EM ITAJUBÁ.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-06-28,000149046,PL. 505 1972 - PROJETO DE LEI,NA,LEI 6002 1972 - LEI ORDINÁRIA,20120521,rosanacf,1972-06-26,"list(passo = 1, data = ""1972-06-26"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 18 8 1972\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 11 9 1972\nREDAÇÃO FINAL\nAPROVAÇÃO: 15 9 1972\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. TARCISIO DELGADO\nPUBLICAÇÃO: 15 8 1972\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. TARCISIO DELGADO\nPUBLICAÇÃO: 24 8 1972\nREDAÇÃO\nREDAÇÃO FINAL\nSANCIONADO\nPUBLICAÇÃO DA LEI: 3 10 1972"")",list(),list(),NULL,N,NA,295,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",1531,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, ITAJUBÁ.","list(id = 295, nome = ""DEPUTADO EUCLIDES CINTRA"", partido = ""ARENA"")",NA,NA,NA,/legislacao/mineira/LEI/6002/1972,LEI 6002 1972 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,504,1972,DEPUTADO EUCLIDES CINTRA                   ARENA,"DÁ DENOMINAÇÃO DE ""CORONEL ALCIDES FARIA"" ÀS EE. CC. DE LOURENÇO VELHO,
MUNICÍPIO DE ITAJUBÁ.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-06-28,000149047,PL. 504 1972 - PROJETO DE LEI,NA,LEI 6005 1972 - LEI ORDINÁRIA,20120521,rosanacf,1972-06-26,"list(passo = 1, data = ""1972-06-26"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 4 9 1972\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 22 9 1972\nREDAÇÃO FINAL\nAPROVAÇÃO: 4 10 1972\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. PINHEIRO CHAGAS\nPUBLICAÇÃO: 24 8 1972\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. PINHEIRO CHAGAS\nPUBLICAÇÃO: 14 9 1972\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 6 10 1972\nSANCIONADO\nPUBLICAÇÃO DA LEI: 19 10 1972"")",list(),list(),NULL,N,NA,295,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",1531,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, ITAJUBÁ.","list(id = 295, nome = ""DEPUTADO EUCLIDES CINTRA"", partido = ""ARENA"")",NA,NA,NA,/legislacao/mineira/LEI/6005/1972,LEI 6005 1972 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,503,1972,DEPUTADO GERARDO RENAULT                   ARENA,"DÁ A DENOMINAÇÃO DE MINISTRO FRANCISCO CAMPOS AO FÓRUM DA COMARCA DE
POMPÉU.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-06-28,000149048,PL. 503 1972 - PROJETO DE LEI,NA,LEI 5997 1972 - LEI ORDINÁRIA,20120521,rosanacf,1972-06-26,"list(passo = 1, data = ""1972-06-26"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 18 8 1972\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 11 9 1972\nREDAÇÃO FINAL\nAPROVAÇÃO: 20 9 1972\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 15 8 1972\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. PINHEIRO CHAGAS\nPUBLICAÇÃO: 31 8 1972\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 22 9 1972\nSANCIONADO\nPUBLICAÇÃO DA LEI: 30 9 1972"")",list(),list(),NULL,N,NA,1176,PRÓPRIO PÚBLICO,1532,"DENOMINAÇÃO, FÓRUM, COMARCA DE POMPÉU.","list(id = 1176, nome = ""DEPUTADO GERARDO RENAULT"", partido = ""ARENA"")",NA,NA,NA,/legislacao/mineira/LEI/5997/1972,LEI 5997 1972 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,502,1972,DEPUTADO CARLOS ELOY                       ARENA,"DÁ A DENOMINAÇÃO DE ESCOLAS COMBINADAS ""EDGARD PINTO FIUZA"" ÀS
EE. CC. DE JABOTICABAS, MUNICÍPIO DE DORES DO INDAIÁ.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-06-23,000149050,PL. 502 1972 - PROJETO DE LEI,NA,LEI 6006 1972 - LEI ORDINÁRIA,20120521,rosanacf,1972-06-21,"list(passo = 1, data = ""1972-06-21"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 4 9 1972\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 21 9 1972\nREDAÇÃO FINAL\nAPROVAÇÃO: 4 10 1972\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. PINHEIRO CHAGAS\nPUBLICAÇÃO: 24 8 1972\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. PINHEIRO CHAGAS\nPUBLICAÇÃO: 14 9 1972\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 6 10 1972\nSANCIONADO\nPUBLICAÇÃO DA LEI: 19 10 1972"")",list(),list(),NULL,N,NA,708,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",1533,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, DORES DO INDAIÁ.","list(id = 708, nome = ""DEPUTADO CARLOS ELOY"", partido = ""ARENA"")",NA,NA,NA,/legislacao/mineira/LEI/6006/1972,LEI 6006 1972 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,501,1972,DEPUTADO JOÃO NAVARRO                      ARENA,"DECLARA DE UTILIDADE PÚBLICA A CAIXA DE PECÚLIO DOS MILITARES
BENEFICENTE - CAPEMI, COM SEDE NO RIO DE JANEIRO E AGÊNCIA EM
BELO HORIZONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-06-22,000149051,PL. 501 1972 - PROJETO DE LEI,DELIBERAÇÃO DE PLENÁRIO,LEI 6008 1972 - LEI ORDINÁRIA,20120305,rosanacf,1972-06-20,"list(passo = 1, data = ""1972-06-20"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 27 9 1972\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 17 10 1972\nREDAÇÃO FINAL\nAPROVAÇÃO: 18 10 1972\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 23 9 1972\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 11 10 1972\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JÉSUS TRINDADE\nPUBLICAÇÃO: 19 10 1972\nSANCIONADO\nPUBLICAÇÃO DA LEI: 25 10 1972"")",list(),list(),NULL,N,NA,311,UTILIDADE PÚBLICA,1628,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.","list(id = 311, nome = ""DEPUTADO JOÃO NAVARRO"", partido = ""ARENA"")",NA,NA,NA,/legislacao/mineira/LEI/6008/1972,LEI 6008 1972 - LEI ORDINÁRIA,NA
