dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,local,arquivamento,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,acompanhamento,autoresEstruturados,regime,indexacao,assuntoGeral,norma,tema,linksOrigem,legislacaoCitada,linkLegislacao.url,linkLegislacao.rotulo,proposicaoLei.descricao
Remissivo,PROJETO DE LEI,PL,896,1973,DEPUTADO JOÃO NAVARRO                      ARENA,"DECLARA DE UTILIDADE PÚBLICA A ""FUNDAÇÃO DOM SILVÉRIO"", COM SEDE NA
CIDADE DE CONGONHAS.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1973-10-13,000148651,PL. 896 1973 - PROJETO DE LEI,311,ARQUIVO,19750131,20120306,1629,rosanacf,1973-10-11,"list(passo = 1, data = ""1973-10-11"", local = ""PLENÁRIO"", historico = ""ARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 311, nome = ""DEPUTADO JOÃO NAVARRO"", partido = ""ARENA"")",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, CONGONHAS.",UTILIDADE PÚBLICA,NA,NA,NULL,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,895,1973,DEPUTADO MORVAN ACAYABA                    ARENA,"DECLARA DE UTILIDADE PÚBLICA O ""LAR CRISTO REI"", COM SEDE NA CIDADE DE
TRÊS CORAÇÕES.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1973-10-13,000148652,PL. 895 1973 - PROJETO DE LEI,1460,NA,NA,20120306,1628,rosanacf,1973-10-11,"list(passo = 1, data = ""1973-10-11"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 3 1974\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 5 4 1974\nREDAÇÃO FINAL\nAPROVAÇÃO: 18 4 1974\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. MARCOS TITO\nPUBLICAÇÃO: 26 10 1973\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. VALDIR MELGAÇO\nPUBLICAÇÃO: 27 3 1974\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ HONÓRIO\nPUBLICAÇÃO: 18 4 1974\nSANCIONADO\nPUBLICAÇÃO DA LEI: 7 5 1974."")",list(),list(),N,"list(id = 1460, nome = ""DEPUTADO MORVAN ACAYABA"", partido = ""ARENA"")",DELIBERAÇÃO DE PLENÁRIO,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, TRÊS CORAÇÕES.",UTILIDADE PÚBLICA,LEI 6305 1974 - LEI ORDINÁRIA,NA,NULL,NA,/legislacao/mineira/LEI/6305/1974,LEI 6305 1974 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,894,1973,DEPUTADO MÁRIO ASSAD                       ARENA,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO BENEFICENTE SANTO ANTÔNIO DE
PÁDUA, MANTENEDORA DO ABRIGO DONA AMBROSINA DE MATOS, DE SÃO JOÃO
NEPOMUCENO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1973-10-13,000148653,PL. 894 1973 - PROJETO DE LEI,868,NA,NA,20120306,1628,rosanacf,1973-10-11,"list(passo = 1, data = ""1973-10-11"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 1 4 1974\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 6 5 1974\nREDAÇÃO FINAL\nAPROVAÇÃO: 13 5 1974\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. AMILCAR PADOVANI\nPUBLICAÇÃO: 27 3 1974\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. TARCISIO DELGADO\nPUBLICAÇÃO: 20 4 1974\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 11 5 1974\nSANCIONADO\nPUBLICAÇÃO DA LEI: 24 5 1974"")",list(),list(),N,"list(id = 868, nome = ""DEPUTADO MÁRIO ASSAD"", partido = ""ARENA"")",DELIBERAÇÃO DE PLENÁRIO,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, SÃO JOÃO NEPOMUCENO.",UTILIDADE PÚBLICA,LEI 6319 1974 - LEI ORDINÁRIA,NA,NULL,NA,/legislacao/mineira/LEI/6319/1974,LEI 6319 1974 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,892,1973,GOVERNADOR DO ESTADO,"AUTORIZA DOAÇÃO DE IMÓVEL À FACULDADE DE FILOSOFIA, CIÊNCIAS E
LETRAS DE DIVINÓPOLIS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1973-10-11,000148657,PL. 892 1973 - PROJETO DE LEI,NA,NA,NA,19980101,NA,Carga,1973-10-09,"list(passo = 1, data = ""1973-10-09"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 31 10 1973\nREDAÇÃO FINAL\nAPROVAÇÃO: 1 11 1973\nCOMISSÕES:\nJUSTIÇA, EDUCAÇÃO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MORVAN ACAYABA\nPUBLICAÇÃO: 25 10 1973\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. MÁRIO ASSAD\nPUBLICAÇÃO: 6 11 1973\nSANCIONADO\nPUBLICAÇÃO DA LEI: 13 11 1973."")",list(),list(),N,NULL,DELIBERAÇÃO DE PLENÁRIO,NA,NA,LEI 6174 1973 - LEI ORDINÁRIA,NA,"list(descricao = ""MSG 326 1973"")",NA,/legislacao/mineira/LEI/6174/1973,LEI 6174 1973 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,890,1973,MESA DA ASSEMBLÉIA,"CONCEDE ABONO AO PESSOAL DO PODER LEGISLATIVO, DISPÕE SOBRE
REAJUSTAMENTO DE VENCIMENTOS E DÁ OUTRAS PROVIDÊNCIAS.",TRANSFORMADO EM NORMA JURÍDICA COM VETO PARCIAL,TNJVP,PROPOSIÇÕES APROVADAS,MAPRV,1973-10-11,000148658,PL. 890 1973 - PROJETO DE LEI,,NA,NA,20150325,1411,rosanacf,1973-10-10,"list(passo = 1, data = ""1973-10-10"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 25 10 1973\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 1 11 1973\nREDAÇÃO FINAL\nAPROVAÇÃO: 7 11 1973\nCOMISSÕES:\nMESA DA ASSEMBLÉIA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. GOMES MOREIRA\nPUBLICAÇÃO: 17 10 1973\nMESA DA ASSEMBLÉIA\nPARECER SOBRE EMENDAS\nRELATOR: DEP. GERARDO RENAULT\nPUBLICAÇÃO: 24 10 1973\nMESSA DA ASSEMBLEIA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. GERARDO RENAULT\nPUBLICAÇÃO: 31 10 1973\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FÁBIO NOTINI\nPUBLICAÇÃO: 10 11 1973\nMANTIDO O VETO PARCIAL\nSANCIONADO\nPUBLICAÇÃO DA LEI: 27 11 1973."")",list(),list(),N,NULL,DELIBERAÇÃO DE PLENÁRIO,NA,"ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS (ALMG)
PESSOAL",LEI 6192 1973 - LEI ORDINÁRIA,ADMINISTRAÇÃO PÚBLICA,NULL,NA,/legislacao/mineira/LEI/6192/1973,LEI 6192 1973 - LEI ORDINÁRIA,PRL 6740 1973
Remissivo,PROJETO DE LEI,PL,888,1973,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A ALIENAR AÇÕES DO FRIGORÍFICO MINAS GERAIS
S.A. (FRIMISA), CRIA O FUNDO DE DESENVOLVIMENTO DA AGROPECUÁRIA MINEIRA
(FUNDAGRO) E DÁ OUTRAS PROVIDÊNCIAS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1973-10-10,000148662,PL. 888 1973 - PROJETO DE LEI,,NA,NA,20150717,1111,malves,1973-10-08,"list(passo = 1, data = ""1973-10-08"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nCOMISSÕES:\nJUSTIÇA, ECONOMIA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. BILAC PINTO\nPUBLICAÇÃO: 25 10 1973\nPERDEU O PRAZO DE APRECIAÇÃO PELA ASSEMBLEIA\nSANCIONADO\nPUBLICAÇÃO DA LEI: 20 11 1973."")",list(),list(),N,NULL,DELIBERAÇÃO DE PLENÁRIO,"AUTORIZAÇÃO, EXECUTIVO, ALIENAÇÃO, AÇÕES, (FRIMISA).
CRIAÇÃO, OBJETIVO, COMPOSIÇÃO, FUNDO DE DESENVOLVIMENTO DA AGROPECUÁRIA
MINEIRA, VINCULAÇÃO ADMINISTRATIVA, SECRETARIA DE ESTADO DE FAZENDA
(SEF).","AGROPECUÁRIA
EMPRESA PÚBLICA
FUNDO ESTADUAL",LEI 6187 1973 - LEI ORDINÁRIA,"ADMINISTRAÇÃO PÚBLICA
FINANÇAS PÚBLICAS","list(descricao = ""MSG 322 1973"")",NA,/legislacao/mineira/LEI/6187/1973,LEI 6187 1973 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,887,1973,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A ABRIR CRÉDITO ESPECIAL NO VALOR
DE 100.000,00 (CEM MIL CRUZEIROS) AO GABINETE CIVIL DO
GOVERNADOR.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1973-10-10,000148663,PL. 887 1973 - PROJETO DE LEI,NA,NA,NA,19980101,NA,Carga,1973-10-08,"list(passo = 1, data = ""1973-10-08"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 12 11 1973\nREDAÇÃO FINAL\nAPROVAÇÃO: 14 11 1973\nCOMISSÕES:\nJUSTIÇA, EDUCAÇÃO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MARTINS SILVEIRA\nPERDEU PRAZO\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: 14 11 1973\nSANCIONADO\nPUBLICAÇÃO DA LEI: 20 11 1973."")",list(),list(),N,NULL,DELIBERAÇÃO DE PLENÁRIO,NA,NA,LEI 6188 1973 - LEI ORDINÁRIA,NA,"list(descricao = ""MSG 321 1973"")",NA,/legislacao/mineira/LEI/6188/1973,LEI 6188 1973 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,886,1973,DEPUTADO MARCOS TITO                       MDB,"DECLARA DE UTILIDADE PÚBLICA O GINÁSIO MUNICIPAL DE BETIM, COM SEDE NA
CIDADE DE BETIM.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1973-10-06,000148665,PL. 886 1973 - PROJETO DE LEI,1476,ARQUIVO,19750131,20120306,1625,rosanacf,1973-10-04,"list(passo = 1, data = ""1973-10-04"", local = ""PLENÁRIO"", historico = ""ARQUIVADO, FINAL DA LEGISLATURA."")",list(),list(),N,"list(id = 1476, nome = ""DEPUTADO MARCOS TITO"", partido = ""MDB"")",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BETIM.",UTILIDADE PÚBLICA,NA,NA,NULL,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,885,1973,MESA DA ASSEMBLÉIA,"AUTORIZA A INTEGRAÇÃO DE SERVIDORES NO QUADRO DE PESSOAL DA
SECRETARIA DA ASSEMBLÉIA LEGISLATIVA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1973-10-05,000148666,PL. 885 1973 - PROJETO DE LEI,,NA,NA,20131021,1601,rosanacf,1973-10-04,"list(passo = 1, data = ""1973-10-04"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 8 10 1973\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 12 10 1973\nREDAÇÃO FINAL\nAPROVAÇÃO: 18 10 1973\nCOMISSÕES:\nMESA DA ASSEMBLÉIA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. CHRISTOVAM CHIARADIA\nPUBLICAÇÃO: 11 10 1973\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: 18 10 1973\nSANCIONADO\nPUBLICAÇÃO DA LEI: 26 10 1973."")",list(),"list(expressao = ""(PL adj '848' adj 1973[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 848 1973"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+%27848%27+adj+1973%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 848, ano = 1973)",N,NULL,DELIBERAÇÃO DE PLENÁRIO,NA,"ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS (ALMG)
PESSOAL",LEI 6152 1973 - LEI ORDINÁRIA,ADMINISTRAÇÃO PÚBLICA,NULL,NA,/legislacao/mineira/LEI/6152/1973,LEI 6152 1973 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,884,1973,DEPUTADO LOURIVAL BRASIL                   ARENA,"AUTORIZA O PODER EXECUTIVO A PERMUTAR IMÓVEL COM MUNICÍPIO DE
SANTA LUZIA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1973-10-05,000148667,PL. 884 1973 - PROJETO DE LEI,322,NA,NA,20020215,NA,MSILVIA,1973-10-05,"list(passo = 1, data = ""1973-10-05"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 23 11 1973\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 29 11 1973\nREDAÇÃO FINAL\nAPROVAÇÃO: 29 11 1973\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 30 10 1973\nEDUCAÇÃO\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. MORVAN ACAYABA\nPUBLICAÇÃO: 30 10 1973\nFINANÇAS\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. LUIZ BACCARINI\nPUBLICAÇÃO: 30 10 1973\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. LÚCIO DE SOUZA CRUZ\nPUBLICAÇÃO: 27 11 1973\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: 4 12 1973\nSANCIONADO\nPUBLICAÇÃO DA LEI: 28 12 1973."")",list(),list(),N,"list(id = 322, nome = ""DEPUTADO LOURIVAL BRASIL"", partido = ""ARENA"")",NA,NA,NA,LEI 6274 1973 - LEI ORDINÁRIA,NA,NULL,NA,/legislacao/mineira/LEI/6274/1973,LEI 6274 1973 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,883,1973,GOVERNADOR DO ESTADO,"DISPÕE SOBRE O FUNDO DE INVESTIMENTO E PARTICIPAÇÃO - FIP, E DÁ OUTRAS
PROVIDÊNCIAS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1973-10-04,000148668,PL. 883 1973 - PROJETO DE LEI,,NA,NA,20150717,1113,malves,1973-10-02,"list(passo = 1, data = ""1973-10-02"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nCOMISSÕES:\nJUSTIÇA, ECONOMIA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOÃO PEDRO GUSTIN\nPUBLICAÇÃO: PERDEU PRAZO\nSANCIONADO\nPUBLICAÇÃO DA LEI: 13 11 1973."")",list(),list(),N,NULL,DELIBERAÇÃO DE PLENÁRIO,"NORMAS, OBJETIVO, RECURSOS FINANCEIROS, ADMINISTRAÇÃO, PRESTAÇÃO DE
CONTAS, FUNDO DE INVESTIMENTO E PARTICIPAÇÃO.","ADMINISTRAÇÃO ESTADUAL
FUNDO ESTADUAL",LEI 6173 1973 - LEI ORDINÁRIA,"ADMINISTRAÇÃO PÚBLICA
FINANÇAS PÚBLICAS","list(descricao = ""MSG 315 1973"")",NA,/legislacao/mineira/LEI/6173/1973,LEI 6173 1973 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,882,1973,GOVERNADOR DO ESTADO,AUTORIZA PERMUTA DE IMÓVEL EM BOM DESPACHO.,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1973-10-04,000148669,PL. 882 1973 - PROJETO DE LEI,NA,NA,NA,19980101,NA,Carga,1973-10-02,"list(passo = 1, data = ""1973-10-02"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 17 10 1973\nREDAÇÃO FINAL\nAPROVAÇÃO: 24 10 1973\nCOMISSÕES:\nJUSTIÇA, SAÚDE E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: 16 10 1973\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: 24 10 1973\nSANCIONADO\nPUBLICAÇÃO DA LEI: 31 10 1973."")",list(),list(),N,NULL,DELIBERAÇÃO DE PLENÁRIO,NA,NA,LEI 6157 1973 - LEI ORDINÁRIA,NA,"list(descricao = ""MSG 314 1973"")",NA,/legislacao/mineira/LEI/6157/1973,LEI 6157 1973 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,881,1973,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A ABRIR CRÉDITO ESPECIAL NO VALOR
DE 108.323,60 (CENTO E OITO MIL, TREZENTOS E VINTE E TRÊS
CRUZEIROS E SESSENTA CENTAVOS) À SECRETARIA DE ESTADO DA
FAZENDA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1973-10-04,000148670,PL. 881 1973 - PROJETO DE LEI,NA,NA,NA,19980101,NA,Carga,1973-10-02,"list(passo = 1, data = ""1973-10-02"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 17 10 1973\nREDAÇÃO FINAL\nAPROVAÇÃO: 24 10 1973\nCOMISSÕES:\nJUSTIÇA, ECONOMIA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. LEÃO BORGES\nPUBLICAÇÃO: 13 10 1973\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: 24 10 1973\nSANCIONADO\nPUBLICAÇÃO DA LEI: 7 11 1973."")",list(),list(),N,NULL,DELIBERAÇÃO DE PLENÁRIO,NA,NA,LEI 6164 1973 - LEI ORDINÁRIA,NA,"list(descricao = ""MSG 313 1973"")",NA,/legislacao/mineira/LEI/6164/1973,LEI 6164 1973 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,879,1973,DEPUTADO MÁRIO ASSAD                       ARENA,"ALTERA O DISPOSTO NO ART. 1 DA LEI 2487, DE 18 DE
NOVEMBRO DE 1961.
(DISPÕE SOBRE A DOAÇÃO AO INSTITUTO BRASILEIRO DE DESENVOLVIMENTO
FLORESTAL - IBDF - DE UMA ÁREA DE TERRAS DEVOLUTAS NA REGIÃO DA
SERRA DO CAPARAÓ OU CHIBATA, ABRANGENDO O PICO DA BANDEIRA, PARA
INSTALAÇÃO DO PARQUE NACIONAL DO CAPARAÓ).",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1973-10-02,000148672,PL. 879 1973 - PROJETO DE LEI,868,NA,NA,20020219,NA,MSILVIA,1973-09-28,"list(passo = 1, data = ""1973-09-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 23 11 1973\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 30 11 1973\nREDAÇÃO FINAL\nAPROVAÇÃO: 27 3 1974\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. CYRO MACIEL\nPUBLICAÇÃO: 2 11 1973\nAGROPECUÁRIA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. ANTHERO ROCHA\nPUBLICAÇÃO: 2 11 1973\nFINANÇAS\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 2 11 1973\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MARTINS SILVEIRA\nPUBLICAÇÃO: 28 11 1973\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 27 3 1974\nSANCIONADO\nPUBLICAÇÃO DA LEI: 23 4 1974."")",list(),list(),N,"list(id = 868, nome = ""DEPUTADO MÁRIO ASSAD"", partido = ""ARENA"")",NA,NA,NA,LEI 6294 1973 - LEI ORDINÁRIA,NA,NULL,NA,/legislacao/mineira/LEI/6294/1973,LEI 6294 1973 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,878,1973,DEPUTADO DÊNIO MOREIRA                     ARENA,"DECLARA DE UTILIDADE PÚBLICA A ""ESCOLA DE REABILITAÇÃO DA CRIANÇA JOÃO
E. DE AZEREDO COUTINHO"", COM SEDE NA CIDADE DE CARATINGA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1973-10-02,000148673,PL. 878 1973 - PROJETO DE LEI,246,NA,NA,20120306,1619,rosanacf,1973-09-28,"list(passo = 1, data = ""1973-09-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 3 9 1974\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 17 9 1974\nREDAÇÃO FINAL\nAPROVAÇÃO: 1 10 1973\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. VICENTE GUABIROBA\nPUBLICAÇÃO: 31 8 1974\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MÁRIO ASSAD\nPUBLICAÇÃO: 11 9 1974\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 24 9 1974\nSANCIONADO\nPUBLICAÇÃO DA LEI: 17 10 1974."")",list(),list(),N,"list(id = 246, nome = ""DEPUTADO DÊNIO MOREIRA"", partido = ""ARENA"")",DELIBERAÇÃO DE PLENÁRIO,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, CARATINGA.",UTILIDADE PÚBLICA,LEI 6452 1973 - LEI ORDINÁRIA,NA,NULL,NA,/legislacao/mineira/LEI/6452/1973,LEI 6452 1973 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,877,1973,DEPUTADO JOÃO MARQUES                      ARENA,"DECLARA DE UTILIDADE PÚBLICA A ""CONFERÊNCIA SÃO VICENTE DE PAULO"", COM
SEDE NA CIDADE DE GUARANÉSIA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1973-10-02,000148674,PL. 877 1973 - PROJETO DE LEI,5908,NA,NA,20120306,1618,rosanacf,1973-09-28,"list(passo = 1, data = ""1973-09-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 17 10 1973\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 1 11 1973\nREDAÇÃO FINAL\nAPROVAÇÃO: 7 11 1973\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. MARCOS TITO\nPUBLICAÇÃO: 9 10 1973\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. RUY DA COSTA VAL\nPUBLICAÇÃO: 26 10 1973\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: 9 11 1973\nSANCIONADO\nPUBLICAÇÃO DA LEI: 20 11 1973."")",list(),list(),N,"list(id = 5908, nome = ""DEPUTADO JOÃO MARQUES"", partido = ""ARENA"")",DELIBERAÇÃO DE PLENÁRIO,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, GUARANÉSIA.",UTILIDADE PÚBLICA,LEI 6191 1973 - LEI ORDINÁRIA,NA,NULL,NA,/legislacao/mineira/LEI/6191/1973,LEI 6191 1973 - LEI ORDINÁRIA,NA
